datetime,Global_active_power,hour,rate,hourly_cost,optimized_power,optimized_cost,savings,month,year
2007-04-12 08:00:00,0.2930999999999999,8,6.5,1.9051499999999995,0.2930999999999999,1.9051499999999995,0.0,4,2007
2007-04-12 09:00:00,0.8663333333333333,9,6.5,5.631166666666666,0.8663333333333333,5.631166666666666,0.0,4,2007
2007-04-12 10:00:00,0.5862333333333333,10,6.5,3.810516666666666,0.5862333333333333,3.810516666666666,0.0,4,2007
2007-04-12 11:00:00,0.3085,11,6.5,2.00525,0.3085,2.00525,0.0,4,2007
2007-04-12 12:00:00,0.3098666666666666,12,6.5,2.014133333333333,0.3098666666666666,2.014133333333333,0.0,4,2007
2007-04-12 13:00:00,0.2718333333333333,13,6.5,1.7669166666666665,0.2718333333333333,1.7669166666666665,0.0,4,2007
2007-04-12 14:00:00,0.3002666666666666,14,6.5,1.951733333333333,0.3002666666666666,1.951733333333333,0.0,4,2007
2007-04-12 15:00:00,0.3119666666666666,15,6.5,2.027783333333333,0.3119666666666666,2.027783333333333,0.0,4,2007
2007-04-12 16:00:00,0.2858666666666666,16,6.5,1.858133333333333,0.2858666666666666,1.858133333333333,0.0,4,2007
2007-04-12 17:00:00,0.2904666666666667,17,6.5,1.8880333333333337,0.2904666666666667,1.8880333333333337,0.0,4,2007
2007-04-12 18:00:00,0.3250333333333333,18,6.5,2.1127166666666666,0.3250333333333333,2.1127166666666666,0.0,4,2007
2007-04-12 19:00:00,0.2799666666666666,19,9.75,2.7296749999999994,0.22397333333333327,2.1837399999999993,0.5459350000000001,4,2007
2007-04-12 20:00:00,0.2896666666666666,20,9.75,2.8242499999999993,0.23173333333333326,2.2593999999999994,0.5648499999999999,4,2007
2007-04-12 21:00:00,1.0155333333333334,21,9.75,9.90145,0.8124266666666667,7.92116,1.98029,4,2007
2007-04-12 22:00:00,0.5554,22,6.5,3.6101,0.5554,3.6101,0.0,4,2007
2007-04-12 23:00:00,0.2859333333333333,23,6.5,1.8585666666666665,0.2859333333333333,1.8585666666666665,0.0,4,2007
2007-04-13 00:00:00,0.3301333333333333,0,6.5,2.145866666666666,0.3301333333333333,2.145866666666666,0.0,4,2007
2007-04-13 01:00:00,0.2662,1,6.5,1.7303,0.2662,1.7303,0.0,4,2007
2007-04-13 02:00:00,0.3055,2,6.5,1.98575,0.3055,1.98575,0.0,4,2007
2007-04-13 03:00:00,0.3186666666666667,3,6.5,2.0713333333333335,0.3186666666666667,2.0713333333333335,0.0,4,2007
2007-04-13 04:00:00,0.2601666666666666,4,6.5,1.6910833333333328,0.2601666666666666,1.6910833333333328,0.0,4,2007
2007-04-13 05:00:00,0.3202333333333333,5,6.5,2.0815166666666665,0.3202333333333333,2.0815166666666665,0.0,4,2007
2007-04-13 06:00:00,0.3113,6,6.5,2.02345,0.3113,2.02345,0.0,4,2007
2007-04-13 07:00:00,0.2651666666666666,7,6.5,1.723583333333333,0.2651666666666666,1.723583333333333,0.0,4,2007
2007-04-13 08:00:00,0.3097666666666666,8,6.5,2.013483333333333,0.3097666666666666,2.013483333333333,0.0,4,2007
2007-04-13 09:00:00,0.7940333333333334,9,6.5,5.161216666666667,0.7940333333333334,5.161216666666667,0.0,4,2007
2007-04-13 10:00:00,0.7739,10,6.5,5.03035,0.7739,5.03035,0.0,4,2007
2007-04-13 11:00:00,0.3045,11,6.5,1.97925,0.3045,1.97925,0.0,4,2007
2007-04-13 12:00:00,0.3125333333333333,12,6.5,2.0314666666666663,0.3125333333333333,2.0314666666666663,0.0,4,2007
2007-04-13 13:00:00,0.2908666666666667,13,6.5,1.8906333333333336,0.2908666666666667,1.8906333333333336,0.0,4,2007
2007-04-13 14:00:00,0.2954666666666667,14,6.5,1.9205333333333336,0.2954666666666667,1.9205333333333336,0.0,4,2007
2007-04-13 15:00:00,0.3074333333333333,15,6.5,1.9983166666666663,0.3074333333333333,1.9983166666666663,0.0,4,2007
2007-04-13 16:00:00,0.3003333333333333,16,6.5,1.9521666666666664,0.3003333333333333,1.9521666666666664,0.0,4,2007
2007-04-13 17:00:00,0.2906666666666667,17,6.5,1.8893333333333335,0.2906666666666667,1.8893333333333335,0.0,4,2007
2007-04-13 18:00:00,0.3149666666666667,18,6.5,2.0472833333333336,0.3149666666666667,2.0472833333333336,0.0,4,2007
2007-04-13 19:00:00,0.2793333333333333,19,9.75,2.7235,0.22346666666666667,2.1788000000000003,0.5446999999999997,4,2007
2007-04-13 20:00:00,0.3047,20,9.75,2.970825,0.24376000000000003,2.37666,0.5941649999999998,4,2007
2007-04-13 21:00:00,0.5406333333333334,21,9.75,5.271175,0.43250666666666676,4.216940000000001,1.0542349999999994,4,2007
2007-04-13 22:00:00,1.0621666666666667,22,6.5,6.904083333333333,1.0621666666666667,6.904083333333333,0.0,4,2007
2007-04-13 23:00:00,0.3250333333333333,23,6.5,2.1127166666666666,0.3250333333333333,2.1127166666666666,0.0,4,2007
2007-04-14 00:00:00,0.3115,0,6.5,2.02475,0.3115,2.02475,0.0,4,2007
2007-04-14 01:00:00,0.2591666666666666,1,6.5,1.6845833333333329,0.2591666666666666,1.6845833333333329,0.0,4,2007
2007-04-14 02:00:00,0.3292,2,6.5,2.1398,0.3292,2.1398,0.0,4,2007
2007-04-14 03:00:00,0.3088666666666667,3,6.5,2.0076333333333336,0.3088666666666667,2.0076333333333336,0.0,4,2007
2007-04-14 04:00:00,0.2648,4,6.5,1.7211999999999998,0.2648,1.7211999999999998,0.0,4,2007
2007-04-14 05:00:00,0.3324333333333333,5,6.5,2.1608166666666664,0.3324333333333333,2.1608166666666664,0.0,4,2007
2007-04-14 06:00:00,0.3066666666666666,6,6.5,1.9933333333333327,0.3066666666666666,1.9933333333333327,0.0,4,2007
2007-04-14 07:00:00,0.2685333333333333,7,6.5,1.7454666666666663,0.2685333333333333,1.7454666666666663,0.0,4,2007
2007-04-14 08:00:00,0.3262,8,6.5,2.1203,0.3262,2.1203,0.0,4,2007
2007-04-14 09:00:00,0.2918,9,6.5,1.8967,0.2918,1.8967,0.0,4,2007
2007-04-14 10:00:00,0.9444666666666668,10,6.5,6.139033333333334,0.9444666666666668,6.139033333333334,0.0,4,2007
2007-04-14 11:00:00,0.6463666666666668,11,6.5,4.201383333333334,0.6463666666666668,4.201383333333334,0.0,4,2007
2007-04-14 12:00:00,0.2866666666666667,12,6.5,1.8633333333333335,0.2866666666666667,1.8633333333333335,0.0,4,2007
2007-04-14 13:00:00,0.3034666666666667,13,6.5,1.9725333333333337,0.3034666666666667,1.9725333333333337,0.0,4,2007
2007-04-14 14:00:00,0.3112,14,6.5,2.0227999999999997,0.3112,2.0227999999999997,0.0,4,2007
2007-04-14 15:00:00,0.2930333333333333,15,6.5,1.9047166666666666,0.2930333333333333,1.9047166666666666,0.0,4,2007
2007-04-14 16:00:00,0.2846,16,6.5,1.8499,0.2846,1.8499,0.0,4,2007
2007-04-14 17:00:00,0.3201666666666666,17,6.5,2.081083333333333,0.3201666666666666,2.081083333333333,0.0,4,2007
2007-04-14 18:00:00,0.3015,18,6.5,1.9597499999999999,0.3015,1.9597499999999999,0.0,4,2007
2007-04-14 19:00:00,0.2694999999999999,19,9.75,2.627624999999999,0.21559999999999993,2.102099999999999,0.525525,4,2007
2007-04-14 20:00:00,0.3419666666666667,20,9.75,3.334175,0.2735733333333334,2.6673400000000007,0.6668349999999994,4,2007
2007-04-14 21:00:00,0.3053,21,9.75,2.976675,0.24424,2.3813400000000002,0.595335,4,2007
2007-04-14 22:00:00,0.4751666666666667,22,6.5,3.0885833333333332,0.4751666666666667,3.0885833333333332,0.0,4,2007
2007-04-14 23:00:00,1.1552333333333336,23,6.5,7.5090166666666684,1.1552333333333336,7.5090166666666684,0.0,4,2007
2007-04-15 00:00:00,0.3037333333333333,0,6.5,1.9742666666666664,0.3037333333333333,1.9742666666666664,0.0,4,2007
2007-04-15 01:00:00,0.2626666666666666,1,6.5,1.707333333333333,0.2626666666666666,1.707333333333333,0.0,4,2007
2007-04-15 02:00:00,0.3424666666666666,2,6.5,2.2260333333333326,0.3424666666666666,2.2260333333333326,0.0,4,2007
2007-04-15 03:00:00,0.3020333333333333,3,6.5,1.9632166666666666,0.3020333333333333,1.9632166666666666,0.0,4,2007
2007-04-15 04:00:00,0.2712,4,6.5,1.7628,0.2712,1.7628,0.0,4,2007
2007-04-15 05:00:00,0.3469666666666667,5,6.5,2.2552833333333338,0.3469666666666667,2.2552833333333338,0.0,4,2007
2007-04-15 06:00:00,0.2856333333333333,6,6.5,1.8566166666666664,0.2856333333333333,1.8566166666666664,0.0,4,2007
2007-04-15 07:00:00,0.2877,7,6.5,1.87005,0.2877,1.87005,0.0,4,2007
2007-04-15 08:00:00,0.3351,8,6.5,2.17815,0.3351,2.17815,0.0,4,2007
2007-04-15 09:00:00,0.2756333333333333,9,6.5,1.7916166666666664,0.2756333333333333,1.7916166666666664,0.0,4,2007
2007-04-15 10:00:00,0.2972666666666666,10,6.5,1.932233333333333,0.2972666666666666,1.932233333333333,0.0,4,2007
2007-04-15 11:00:00,0.8408333333333334,11,6.5,5.465416666666667,0.8408333333333334,5.465416666666667,0.0,4,2007
2007-04-15 12:00:00,0.7466,12,6.5,4.8529,0.7466,4.8529,0.0,4,2007
2007-04-15 13:00:00,0.2958333333333333,13,6.5,1.9229166666666664,0.2958333333333333,1.9229166666666664,0.0,4,2007
2007-04-15 14:00:00,0.6068333333333332,14,6.5,3.944416666666666,0.6068333333333332,3.944416666666666,0.0,4,2007
2007-04-15 15:00:00,1.6890666666666665,15,6.5,10.978933333333332,1.6890666666666665,10.978933333333332,0.0,4,2007
2007-04-15 16:00:00,0.8089666666666666,16,6.5,5.258283333333333,0.8089666666666666,5.258283333333333,0.0,4,2007
2007-04-15 17:00:00,0.2366666666666666,17,6.5,1.5383333333333329,0.2366666666666666,1.5383333333333329,0.0,4,2007
2007-04-15 18:00:00,0.2440333333333333,18,6.5,1.5862166666666664,0.2440333333333333,1.5862166666666664,0.0,4,2007
2007-04-15 19:00:00,0.2155666666666666,19,9.75,2.1017749999999995,0.1724533333333333,1.6814199999999997,0.4203549999999998,4,2007
2007-04-15 20:00:00,0.2045333333333333,20,9.75,1.9941999999999995,0.16362666666666664,1.5953599999999997,0.39883999999999986,4,2007
2007-04-15 21:00:00,0.3307333333333334,21,9.75,3.2246500000000005,0.2645866666666667,2.5797200000000005,0.64493,4,2007
2007-04-15 22:00:00,1.7878333333333332,22,6.5,11.620916666666666,1.7878333333333332,11.620916666666666,0.0,4,2007
2007-04-15 23:00:00,0.7848333333333333,23,6.5,5.101416666666666,0.7848333333333333,5.101416666666666,0.0,4,2007
2007-04-16 00:00:00,0.2245666666666666,0,6.5,1.459683333333333,0.2245666666666666,1.459683333333333,0.0,4,2007
2007-04-16 01:00:00,0.2228,1,6.5,1.4482,0.2228,1.4482,0.0,4,2007
2007-04-16 02:00:00,0.1972333333333333,2,6.5,1.2820166666666664,0.1972333333333333,1.2820166666666664,0.0,4,2007
2007-04-16 03:00:00,0.2225,3,6.5,1.44625,0.2225,1.44625,0.0,4,2007
2007-04-16 04:00:00,0.2160333333333333,4,6.5,1.4042166666666664,0.2160333333333333,1.4042166666666664,0.0,4,2007
2007-04-16 05:00:00,0.1928333333333333,5,6.5,1.2534166666666664,0.1928333333333333,1.2534166666666664,0.0,4,2007
2007-04-16 06:00:00,0.227,6,6.5,1.4755,0.227,1.4755,0.0,4,2007
2007-04-16 07:00:00,0.8111999999999999,7,6.5,5.272799999999999,0.8111999999999999,5.272799999999999,0.0,4,2007
2007-04-16 08:00:00,1.2522333333333333,8,6.5,8.139516666666667,1.2522333333333333,8.139516666666667,0.0,4,2007
2007-04-16 09:00:00,0.4642666666666667,9,6.5,3.0177333333333336,0.4642666666666667,3.0177333333333336,0.0,4,2007
2007-04-16 10:00:00,0.2035333333333333,10,6.5,1.3229666666666664,0.2035333333333333,1.3229666666666664,0.0,4,2007
2007-04-16 11:00:00,0.2270333333333333,11,6.5,1.4757166666666666,0.2270333333333333,1.4757166666666666,0.0,4,2007
2007-04-16 12:00:00,0.5895666666666667,12,6.5,3.8321833333333335,0.5895666666666667,3.8321833333333335,0.0,4,2007
2007-04-16 13:00:00,0.2666666666666666,13,6.5,1.733333333333333,0.2666666666666666,1.733333333333333,0.0,4,2007
2007-04-16 14:00:00,0.3038333333333333,14,6.5,1.9749166666666664,0.3038333333333333,1.9749166666666664,0.0,4,2007
2007-04-16 15:00:00,0.3605666666666666,15,6.5,2.343683333333333,0.3605666666666666,2.343683333333333,0.0,4,2007
2007-04-16 16:00:00,0.3592,16,6.5,2.3348,0.3592,2.3348,0.0,4,2007
2007-04-16 17:00:00,1.2806666666666666,17,6.5,8.324333333333334,1.2806666666666666,8.324333333333334,0.0,4,2007
2007-04-16 18:00:00,1.0059,18,6.5,6.53835,1.0059,6.53835,0.0,4,2007
2007-04-16 19:00:00,0.2529666666666667,19,9.75,2.466425,0.20237333333333335,1.9731400000000001,0.493285,4,2007
2007-04-16 20:00:00,1.3047,20,9.75,12.720825,1.04376,10.17666,2.5441649999999996,4,2007
2007-04-16 21:00:00,2.903466666666666,21,9.75,28.308799999999994,2.322773333333333,22.647039999999997,5.6617599999999975,4,2007
2007-04-16 22:00:00,1.5951333333333333,22,6.5,10.368366666666667,1.5951333333333333,10.368366666666667,0.0,4,2007
2007-04-16 23:00:00,1.1892666666666665,23,6.5,7.730233333333332,1.1892666666666665,7.730233333333332,0.0,4,2007
2007-04-17 00:00:00,0.2829,0,6.5,1.8388499999999999,0.2829,1.8388499999999999,0.0,4,2007
2007-04-17 01:00:00,0.2472,1,6.5,1.6068,0.2472,1.6068,0.0,4,2007
2007-04-17 02:00:00,0.2661666666666666,2,6.5,1.730083333333333,0.2661666666666666,1.730083333333333,0.0,4,2007
2007-04-17 03:00:00,0.2760333333333333,3,6.5,1.7942166666666663,0.2760333333333333,1.7942166666666663,0.0,4,2007
2007-04-17 04:00:00,0.2594333333333333,4,6.5,1.6863166666666665,0.2594333333333333,1.6863166666666665,0.0,4,2007
2007-04-17 05:00:00,0.2618666666666666,5,6.5,1.7021333333333328,0.2618666666666666,1.7021333333333328,0.0,4,2007
2007-04-17 06:00:00,0.7011333333333333,6,6.5,4.557366666666666,0.7011333333333333,4.557366666666666,0.0,4,2007
2007-04-17 07:00:00,1.8215,7,6.5,11.839749999999999,1.8215,11.839749999999999,0.0,4,2007
2007-04-17 08:00:00,1.3325333333333331,8,6.5,8.661466666666666,1.3325333333333331,8.661466666666666,0.0,4,2007
2007-04-17 09:00:00,1.2977,9,6.5,8.43505,1.2977,8.43505,0.0,4,2007
2007-04-17 10:00:00,1.2908,10,6.5,8.3902,1.2908,8.3902,0.0,4,2007
2007-04-17 11:00:00,0.8928333333333334,11,6.5,5.803416666666667,0.8928333333333334,5.803416666666667,0.0,4,2007
2007-04-17 12:00:00,0.2699,12,6.5,1.7543499999999999,0.2699,1.7543499999999999,0.0,4,2007
2007-04-17 13:00:00,0.3971333333333333,13,6.5,2.5813666666666664,0.3971333333333333,2.5813666666666664,0.0,4,2007
2007-04-17 14:00:00,0.2581666666666666,14,6.5,1.678083333333333,0.2581666666666666,1.678083333333333,0.0,4,2007
2007-04-17 15:00:00,0.2580333333333333,15,6.5,1.6772166666666664,0.2580333333333333,1.6772166666666664,0.0,4,2007
2007-04-17 16:00:00,0.3310666666666667,16,6.5,2.1519333333333335,0.3310666666666667,2.1519333333333335,0.0,4,2007
2007-04-17 17:00:00,0.6684333333333333,17,6.5,4.3448166666666665,0.6684333333333333,4.3448166666666665,0.0,4,2007
2007-04-17 18:00:00,0.3400999999999999,18,6.5,2.2106499999999993,0.3400999999999999,2.2106499999999993,0.0,4,2007
2007-04-17 19:00:00,0.9338,19,9.75,9.10455,0.74704,7.28364,1.8209099999999996,4,2007
2007-04-17 20:00:00,2.720666666666667,20,9.75,26.526500000000002,2.1765333333333334,21.2212,5.305300000000003,4,2007
2007-04-17 21:00:00,1.9948666666666668,21,9.75,19.44995,1.5958933333333336,15.559960000000002,3.889989999999999,4,2007
2007-04-17 22:00:00,2.039333333333333,22,6.5,13.255666666666665,2.039333333333333,13.255666666666665,0.0,4,2007
2007-04-17 23:00:00,1.253966666666667,23,6.5,8.150783333333335,1.253966666666667,8.150783333333335,0.0,4,2007
2007-04-18 00:00:00,1.0819,0,6.5,7.032350000000001,1.0819,7.032350000000001,0.0,4,2007
2007-04-18 01:00:00,0.2144666666666666,1,6.5,1.394033333333333,0.2144666666666666,1.394033333333333,0.0,4,2007
2007-04-18 02:00:00,0.2019333333333333,2,6.5,1.3125666666666664,0.2019333333333333,1.3125666666666664,0.0,4,2007
2007-04-18 03:00:00,0.2096,3,6.5,1.3624,0.2096,1.3624,0.0,4,2007
2007-04-18 04:00:00,0.2117666666666666,4,6.5,1.3764833333333328,0.2117666666666666,1.3764833333333328,0.0,4,2007
2007-04-18 05:00:00,0.2027333333333333,5,6.5,1.3177666666666663,0.2027333333333333,1.3177666666666663,0.0,4,2007
2007-04-18 06:00:00,0.9385666666666668,6,6.5,6.100683333333334,0.9385666666666668,6.100683333333334,0.0,4,2007
2007-04-18 07:00:00,1.5841666666666667,7,6.5,10.297083333333333,1.5841666666666667,10.297083333333333,0.0,4,2007
2007-04-18 08:00:00,1.1669333333333334,8,6.5,7.585066666666667,1.1669333333333334,7.585066666666667,0.0,4,2007
2007-04-18 09:00:00,0.6648666666666667,9,6.5,4.321633333333334,0.6648666666666667,4.321633333333334,0.0,4,2007
2007-04-18 10:00:00,1.4671333333333334,10,6.5,9.536366666666668,1.4671333333333334,9.536366666666668,0.0,4,2007
2007-04-18 11:00:00,0.545,11,6.5,3.5425000000000004,0.545,3.5425000000000004,0.0,4,2007
2007-04-18 12:00:00,1.0152333333333334,12,6.5,6.599016666666667,1.0152333333333334,6.599016666666667,0.0,4,2007
2007-04-18 13:00:00,0.2422666666666666,13,6.5,1.5747333333333329,0.2422666666666666,1.5747333333333329,0.0,4,2007
2007-04-18 14:00:00,0.4449333333333333,14,6.5,2.8920666666666666,0.4449333333333333,2.8920666666666666,0.0,4,2007
2007-04-18 15:00:00,0.2410666666666666,15,6.5,1.5669333333333328,0.2410666666666666,1.5669333333333328,0.0,4,2007
2007-04-18 16:00:00,0.2218333333333333,16,6.5,1.4419166666666665,0.2218333333333333,1.4419166666666665,0.0,4,2007
2007-04-18 17:00:00,0.2498999999999999,17,6.5,1.6243499999999993,0.2498999999999999,1.6243499999999993,0.0,4,2007
2007-04-18 18:00:00,0.6158333333333333,18,6.5,4.002916666666667,0.6158333333333333,4.002916666666667,0.0,4,2007
2007-04-18 19:00:00,0.5843333333333334,19,9.75,5.69725,0.4674666666666667,4.5578,1.13945,4,2007
2007-04-18 20:00:00,0.4432333333333333,20,9.75,4.321524999999999,0.35458666666666666,3.45722,0.8643049999999994,4,2007
2007-04-18 21:00:00,1.8114666666666668,21,9.75,17.6618,1.4491733333333334,14.12944,3.532359999999999,4,2007
2007-04-18 22:00:00,1.5813666666666668,22,6.5,10.278883333333335,1.5813666666666668,10.278883333333335,0.0,4,2007
2007-04-18 23:00:00,0.6969,23,6.5,4.52985,0.6969,4.52985,0.0,4,2007
2007-04-19 00:00:00,0.5705666666666667,0,6.5,3.708683333333333,0.5705666666666667,3.708683333333333,0.0,4,2007
2007-04-19 01:00:00,0.6142333333333333,1,6.5,3.9925166666666665,0.6142333333333333,3.9925166666666665,0.0,4,2007
2007-04-19 02:00:00,1.0151666666666666,2,6.5,6.598583333333332,1.0151666666666666,6.598583333333332,0.0,4,2007
2007-04-19 03:00:00,0.367,3,6.5,2.3855,0.367,2.3855,0.0,4,2007
2007-04-19 04:00:00,0.3636999999999999,4,6.5,2.3640499999999993,0.3636999999999999,2.3640499999999993,0.0,4,2007
2007-04-19 05:00:00,0.3753666666666666,5,6.5,2.439883333333333,0.3753666666666666,2.439883333333333,0.0,4,2007
2007-04-19 06:00:00,0.3580333333333333,6,6.5,2.3272166666666667,0.3580333333333333,2.3272166666666667,0.0,4,2007
2007-04-19 07:00:00,1.4950666666666668,7,6.5,9.717933333333335,1.4950666666666668,9.717933333333335,0.0,4,2007
2007-04-19 08:00:00,1.2647000000000002,8,6.5,8.220550000000001,1.2647000000000002,8.220550000000001,0.0,4,2007
2007-04-19 09:00:00,1.0407666666666666,9,6.5,6.764983333333333,1.0407666666666666,6.764983333333333,0.0,4,2007
2007-04-19 10:00:00,0.2515333333333333,10,6.5,1.6349666666666662,0.2515333333333333,1.6349666666666662,0.0,4,2007
2007-04-19 11:00:00,0.6238333333333334,11,6.5,4.054916666666667,0.6238333333333334,4.054916666666667,0.0,4,2007
2007-04-19 12:00:00,1.2601666666666669,12,6.5,8.191083333333335,1.2601666666666669,8.191083333333335,0.0,4,2007
2007-04-19 13:00:00,1.0357,13,6.5,6.73205,1.0357,6.73205,0.0,4,2007
2007-04-19 14:00:00,0.7414666666666666,14,6.5,4.819533333333333,0.7414666666666666,4.819533333333333,0.0,4,2007
2007-04-19 15:00:00,0.1934,15,6.5,1.2570999999999999,0.1934,1.2570999999999999,0.0,4,2007
2007-04-19 16:00:00,0.2013333333333333,16,6.5,1.3086666666666664,0.2013333333333333,1.3086666666666664,0.0,4,2007
2007-04-19 17:00:00,0.2494666666666666,17,6.5,1.6215333333333328,0.2494666666666666,1.6215333333333328,0.0,4,2007
2007-04-19 18:00:00,1.0759666666666667,18,6.5,6.993783333333334,1.0759666666666667,6.993783333333334,0.0,4,2007
2007-04-19 19:00:00,0.8295666666666667,19,9.75,8.088275,0.6636533333333334,6.470620000000001,1.6176549999999983,4,2007
2007-04-19 20:00:00,1.4105666666666667,20,9.75,13.753025000000001,1.1284533333333335,11.002420000000003,2.7506049999999984,4,2007
2007-04-19 21:00:00,1.0104333333333333,21,9.75,9.851725,0.8083466666666667,7.88138,1.970345,4,2007
2007-04-19 22:00:00,0.6068,22,6.5,3.9442,0.6068,3.9442,0.0,4,2007
2007-04-19 23:00:00,0.1894666666666666,23,6.5,1.231533333333333,0.1894666666666666,1.231533333333333,0.0,4,2007
2007-04-20 00:00:00,0.2145333333333333,0,6.5,1.3944666666666665,0.2145333333333333,1.3944666666666665,0.0,4,2007
2007-04-20 01:00:00,0.2089666666666666,1,6.5,1.3582833333333328,0.2089666666666666,1.3582833333333328,0.0,4,2007
2007-04-20 02:00:00,0.1966999999999999,2,6.5,1.2785499999999994,0.1966999999999999,1.2785499999999994,0.0,4,2007
2007-04-20 03:00:00,0.1998333333333333,3,6.5,1.2989166666666665,0.1998333333333333,1.2989166666666665,0.0,4,2007
2007-04-20 04:00:00,0.8023333333333333,4,6.5,5.215166666666667,0.8023333333333333,5.215166666666667,0.0,4,2007
2007-04-20 05:00:00,0.2182666666666666,5,6.5,1.418733333333333,0.2182666666666666,1.418733333333333,0.0,4,2007
2007-04-20 06:00:00,0.3001333333333333,6,6.5,1.9508666666666665,0.3001333333333333,1.9508666666666665,0.0,4,2007
2007-04-20 07:00:00,1.7879333333333334,7,6.5,11.621566666666666,1.7879333333333334,11.621566666666666,0.0,4,2007
2007-04-20 08:00:00,0.5313333333333333,8,6.5,3.4536666666666664,0.5313333333333333,3.4536666666666664,0.0,4,2007
2007-04-20 09:00:00,0.1955666666666666,9,6.5,1.2711833333333329,0.1955666666666666,1.2711833333333329,0.0,4,2007
2007-04-20 10:00:00,0.1757,10,6.5,1.14205,0.1757,1.14205,0.0,4,2007
2007-04-20 11:00:00,0.2174999999999999,11,6.5,1.4137499999999992,0.2174999999999999,1.4137499999999992,0.0,4,2007
2007-04-20 12:00:00,0.2267,12,6.5,1.4735500000000001,0.2267,1.4735500000000001,0.0,4,2007
2007-04-20 13:00:00,0.2862,13,6.5,1.8603,0.2862,1.8603,0.0,4,2007
2007-04-20 14:00:00,0.4113333333333333,14,6.5,2.673666666666666,0.4113333333333333,2.673666666666666,0.0,4,2007
2007-04-20 15:00:00,0.2967,15,6.5,1.9285500000000002,0.2967,1.9285500000000002,0.0,4,2007
2007-04-20 16:00:00,0.8739666666666667,16,6.5,5.680783333333333,0.8739666666666667,5.680783333333333,0.0,4,2007
2007-04-20 17:00:00,0.3198666666666667,17,6.5,2.0791333333333335,0.3198666666666667,2.0791333333333335,0.0,4,2007
2007-04-20 18:00:00,0.3178333333333333,18,6.5,2.0659166666666664,0.3178333333333333,2.0659166666666664,0.0,4,2007
2007-04-20 19:00:00,0.3906,19,9.75,3.80835,0.31248000000000004,3.0466800000000003,0.7616699999999996,4,2007
2007-04-20 20:00:00,0.798,20,9.75,7.7805,0.6384000000000001,6.224400000000001,1.556099999999999,4,2007
2007-04-20 21:00:00,2.884266666666667,21,9.75,28.121600000000004,2.3074133333333338,22.497280000000003,5.624320000000001,4,2007
2007-04-20 22:00:00,1.5999666666666668,22,6.5,10.399783333333334,1.5999666666666668,10.399783333333334,0.0,4,2007
2007-04-20 23:00:00,0.2554333333333333,23,6.5,1.6603166666666664,0.2554333333333333,1.6603166666666664,0.0,4,2007
2007-04-21 00:00:00,0.1902,0,6.5,1.2363,0.1902,1.2363,0.0,4,2007
2007-04-21 01:00:00,0.1896666666666666,1,6.5,1.2328333333333328,0.1896666666666666,1.2328333333333328,0.0,4,2007
2007-04-21 02:00:00,0.1949999999999999,2,6.5,1.2674999999999994,0.1949999999999999,1.2674999999999994,0.0,4,2007
2007-04-21 03:00:00,0.1792,3,6.5,1.1648,0.1792,1.1648,0.0,4,2007
2007-04-21 04:00:00,0.2019666666666666,4,6.5,1.312783333333333,0.2019666666666666,1.312783333333333,0.0,4,2007
2007-04-21 05:00:00,0.5756666666666667,5,6.5,3.741833333333333,0.5756666666666667,3.741833333333333,0.0,4,2007
2007-04-21 06:00:00,0.4462666666666666,6,6.5,2.9007333333333327,0.4462666666666666,2.9007333333333327,0.0,4,2007
2007-04-21 07:00:00,0.7729666666666667,7,6.5,5.024283333333334,0.7729666666666667,5.024283333333334,0.0,4,2007
2007-04-21 08:00:00,0.2030333333333333,8,6.5,1.3197166666666664,0.2030333333333333,1.3197166666666664,0.0,4,2007
2007-04-21 09:00:00,1.1815666666666669,9,6.5,7.680183333333335,1.1815666666666669,7.680183333333335,0.0,4,2007
2007-04-21 10:00:00,0.8857,10,6.5,5.7570500000000004,0.8857,5.7570500000000004,0.0,4,2007
2007-04-21 11:00:00,0.9943333333333332,11,6.5,6.463166666666666,0.9943333333333332,6.463166666666666,0.0,4,2007
2007-04-21 12:00:00,1.4152333333333331,12,6.5,9.199016666666665,1.4152333333333331,9.199016666666665,0.0,4,2007
2007-04-21 13:00:00,1.99,13,6.5,12.935,1.99,12.935,0.0,4,2007
2007-04-21 14:00:00,1.7832333333333332,14,6.5,11.591016666666667,1.7832333333333332,11.591016666666667,0.0,4,2007
2007-04-21 15:00:00,1.2668,15,6.5,8.2342,1.2668,8.2342,0.0,4,2007
2007-04-21 16:00:00,1.2872,16,6.5,8.3668,1.2872,8.3668,0.0,4,2007
2007-04-21 17:00:00,0.6018000000000001,17,6.5,3.9117000000000006,0.6018000000000001,3.9117000000000006,0.0,4,2007
2007-04-21 18:00:00,2.4504,18,6.5,15.927600000000002,2.4504,15.927600000000002,0.0,4,2007
2007-04-21 19:00:00,2.959233333333333,19,9.75,28.852525,2.3673866666666665,23.08202,5.770505,4,2007
2007-04-21 20:00:00,1.8119,20,9.75,17.666025,1.4495200000000001,14.13282,3.5332050000000006,4,2007
2007-04-21 21:00:00,3.540233333333333,21,9.75,34.517275,2.832186666666667,27.61382,6.9034549999999975,4,2007
2007-04-21 22:00:00,2.0921333333333334,22,6.5,13.598866666666668,2.0921333333333334,13.598866666666668,0.0,4,2007
2007-04-21 23:00:00,0.6805333333333333,23,6.5,4.423466666666666,0.6805333333333333,4.423466666666666,0.0,4,2007
